sentence,audio_path,status
"Asleep or awake, working or eating, indoors or out of doors, in the bath or in bed—no escape.",english/english-sample419.wav,processed
Nothing was your own except the few cubic centimetres inside your skull.,english/english-sample420.wav,processed
"The sun had shifted round, and the myriad windows of the Ministry of Truth, with the light no longer shining on them, looked grim as the loopholes of a fortress.",english/english-sample421.wav,processed
His heart quailed before the enormous pyramidal shape.,english/english-sample422.wav,processed
"It was too strong, it could not be stormed.",english/english-sample423.wav,processed
A thousand rocket bombs would not batter it down.,english/english-sample424.wav,processed
He wondered again for whom he was writing the diary.,english/english-sample425.wav,processed
"For the future, for the past—for an age that might be imaginary.",english/english-sample426.wav,processed
And in front of him there lay not death but annihilation.,english/english-sample427.wav,processed
The diary would be reduced to ashes and himself to vapour.,english/english-sample428.wav,processed
"Only the Thought Police would read what he had written, before they wiped it out of existence and out of memory.",english/english-sample429.wav,processed
"How could you make appeal to the future when not a trace of you, not even an anonymous word scribbled on a piece of paper, could physically survive?",english/english-sample430.wav,processed
The telescreen struck fourteen.,english/english-sample431.wav,processed
He must leave in ten minutes.,english/english-sample432.wav,processed
He had to be back at work by fourteen-thirty.,english/english-sample433.wav,processed
"Curiously, the chiming of the hour seemed to have put new heart into him.",english/english-sample434.wav,processed
He was a lonely ghost uttering a truth that nobody would ever hear.,english/english-sample435.wav,processed
"But so long as he uttered it, in some obscure way the continuity was not broken.",english/english-sample436.wav,processed
It was not by making yourself heard but by staying sane that you carried on the human heritage.,english/english-sample437.wav,processed
"He went back to the table, dipped his pen, and wrote:",english/english-sample438.wav,processed
"To the future or to the past, to a time when thought is free, when men are different from one another and do not live alone—to a time when truth exists and what is done cannot be undone:",english/english-sample439.wav,processed
"From the age of uniformity, from the age of solitude, from the age of Big Brother, from the age of doublethink—greetings!",english/english-sample440.wav,processed
"He was already dead, he reflected.",english/english-sample441.wav,processed
"It seemed to him that it was only now, when he had begun to be able to formulate his thoughts, that he had taken the decisive step.",english/english-sample442.wav,processed
The consequences of every act are included in the act itself.,english/english-sample443.wav,processed
He wrote:,english/english-sample444.wav,processed
Thoughtcrime does not entail death:,english/english-sample445.wav,processed
thoughtcrime IS death.,english/english-sample446.wav,processed
Now he had recognized himself as a dead man it became important to stay alive as long as possible.,english/english-sample447.wav,processed
Two fingers of his right hand were inkstained.,english/english-sample448.wav,processed
It was exactly the kind of detail that might betray you.,english/english-sample449.wav,processed
"Some nosing zealot in the Ministry (a woman, probably:",english/english-sample450.wav,processed
He put the diary away in the drawer.,english/english-sample453.wav,processed
